File,Alias,Question,Answer,Confidence
sample_nocs/0000002092.PDF,submission_no,What is the Submission Number?,131627,98
sample_nocs/0000002092.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,JAMP Pharma Corporation,90
sample_nocs/0000002092.PDF,product_name,What is the Product name?,JAMP-AMLODIPINE,91
sample_nocs/0000002092.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02331071 (ORL, 5 mg)",88
sample_nocs/0000002092.PDF,species,What is the species?,NA,NA
sample_nocs/0000002092.PDF,noc_date,What is the date of the document?,21 SEP. 2009,58
sample_nocs/0000002092.PDF,medicinal_ingredients,What are the medicinal ingredients?,Amlodipine supplied as Amlodipine Besylate,95
sample_nocs/0000002133.PDF,canadian_reference_product,What is the Canadian Reference Product?,KIDROLASE,78
sample_nocs/0000002133.PDF,directorate,What is the directorate that approved the submission?,Biologics and Genetic Therapies Directorate,61
sample_nocs/0000002133.PDF,noc_reason,What was the reason for the submission?,Manufacturer Name Change / Changement dan le nom d'un fabricant,48
sample_nocs/0000002133.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Elwyn Griffiths,91
sample_nocs/0000002133.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000002133.PDF,submission_no,What is the Submission Number?,120402,99
sample_nocs/0000002133.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,EUSA Pharma SAS,88
sample_nocs/0000002133.PDF,product_name,What is the Product name?,KIDROLASE,98
sample_nocs/0000002133.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?",01926438,52.999996185302734
sample_nocs/0000002133.PDF,species,What is the species?,NA,NA
sample_nocs/0000002133.PDF,noc_date,What is the date of the document?,APR 17 2008,90
sample_nocs/0000002133.PDF,medicinal_ingredients,What are the medicinal ingredients?,Asparaginase,99
sample_nocs/0000002162.PDF,canadian_reference_product,What is the Canadian Reference Product?,NOVO-BENZYDAMINE,94
sample_nocs/0000002162.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,79
sample_nocs/0000002162.PDF,noc_reason,What was the reason for the submission?,New Manufacturer and Product Name,89
sample_nocs/0000002162.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Supriya Sharma MD MPH FRCPC,88
sample_nocs/0000002162.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000002162.PDF,submission_no,What is the Submission Number?,121722,98
sample_nocs/0000002162.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Novopharm Ltd.,51
sample_nocs/0000002162.PDF,product_name,What is the Product name?,NOVO-BENZYDAMINE,95
sample_nocs/0000002162.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?",02310422,49
sample_nocs/0000002162.PDF,species,What is the species?,NA,NA
sample_nocs/0000002162.PDF,noc_date,What is the date of the document?,JUN 0 3 2008,52.999996185302734
sample_nocs/0000002162.PDF,medicinal_ingredients,What are the medicinal ingredients?,Benzydamine Hydrochloride,92
sample_nocs/0000002296.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Biaxin BID, Abbott Laboratories, Canada",73
sample_nocs/0000002296.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,85
sample_nocs/0000002296.PDF,noc_reason,What was the reason for the submission?,New manufacturer and product name Nouveau nom du fabricant et du produit,42
sample_nocs/0000002296.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",68
sample_nocs/0000002296.PDF,dossier_id,What is the Dossier Id?,BID,71
sample_nocs/0000002296.PDF,submission_no,What is the Submission Number?,105585,98
sample_nocs/0000002296.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Sandoz Canada Inc.,68
sample_nocs/0000002296.PDF,product_name,What is the Product name?,SANDOZ CLARITHROMYCIN,69
sample_nocs/0000002296.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02266539 (ORL, TAB, 250mg)",79
sample_nocs/0000002296.PDF,species,What is the species?,NA,NA
sample_nocs/0000002296.PDF,noc_date,What is the date of the document?,JUN 6 2008,58
sample_nocs/0000002296.PDF,medicinal_ingredients,What are the medicinal ingredients?,"Clarithromycin, Clarithromycine",72
sample_nocs/0000002390.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000002390.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,60.000003814697266
sample_nocs/0000002390.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000002390.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",75
sample_nocs/0000002390.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000002390.PDF,submission_no,What is the Submission Number?,114887,98
sample_nocs/0000002390.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Boehringer Ingelheim (Canada) Ltd.,76
sample_nocs/0000002390.PDF,product_name,What is the Product name?,Pradax,98
sample_nocs/0000002390.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02312433, Oral, Capsule, 75 mg",82
sample_nocs/0000002390.PDF,species,What is the species?,NA,NA
sample_nocs/0000002390.PDF,noc_date,What is the date of the document?,"June 10, 2008",92
sample_nocs/0000002390.PDF,medicinal_ingredients,What are the medicinal ingredients?,dabigatran etexilate,62
sample_nocs/0000002430.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Coreg, Smithkline Beecham Pharma, Division of SmithKline",46
sample_nocs/0000002430.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,75
sample_nocs/0000002430.PDF,noc_reason,What was the reason for the submission?,New Manufacturer and Product Name,91
sample_nocs/0000002430.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",60.000003814697266
sample_nocs/0000002430.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000002430.PDF,submission_no,What is the Submission Number?,134393,98
sample_nocs/0000002430.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Zymcan Pharmaceuticals Inc.,82
sample_nocs/0000002430.PDF,product_name,What is the Product name?,ZYM-CARVEDILOL,88
sample_nocs/0000002430.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02338068 (ORL,TAB, 3.125 mg)",80
sample_nocs/0000002430.PDF,species,What is the species?,NA,NA
sample_nocs/0000002430.PDF,noc_date,What is the date of the document?,NOV 26 2009,73
sample_nocs/0000002430.PDF,medicinal_ingredients,What are the medicinal ingredients?,Carvedilol,99
sample_nocs/0000002563.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000002563.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,77
sample_nocs/0000002563.PDF,noc_reason,What was the reason for the submission?,Manufacturer Name Change,96
sample_nocs/0000002563.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Supriya Sharma MD MPH FRCPC,89
sample_nocs/0000002563.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000002563.PDF,submission_no,What is the Submission Number?,135612,98
sample_nocs/0000002563.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,UCB Canada Inc.,90
sample_nocs/0000002563.PDF,product_name,What is the Product name?,KEPPRA,96
sample_nocs/0000002563.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02247027 (ORL,TAB, 250 mg)",78
sample_nocs/0000002563.PDF,species,What is the species?,NA,NA
sample_nocs/0000002563.PDF,noc_date,What is the date of the document?,JAN 132010,91
sample_nocs/0000002563.PDF,medicinal_ingredients,What are the medicinal ingredients?,Levetiracetam,98
sample_nocs/0000002679.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Seroquel, AstraZeneca Canada Inc., Canada",50
sample_nocs/0000002679.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,80
sample_nocs/0000002679.PDF,noc_reason,What was the reason for the submission?,Additional Product Name,99
sample_nocs/0000002679.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",68
sample_nocs/0000002679.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000002679.PDF,submission_no,What is the Submission Number?,135988,98
sample_nocs/0000002679.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Cobalt Pharmaceuticals Inc.,97
sample_nocs/0000002679.PDF,product_name,What is the Product name?,QUETIAPINE,73
sample_nocs/0000002679.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02342596 (ORL, TAB, 25 mg)",82
sample_nocs/0000002679.PDF,species,What is the species?,NA,NA
sample_nocs/0000002679.PDF,noc_date,What is the date of the document?,JAN 2.9 2010,83
sample_nocs/0000002679.PDF,medicinal_ingredients,What are the medicinal ingredients?,Quetiapine supplied as Quetiapine Fumarate,95
sample_nocs/0000002690.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Glumetza, Biovail Pharmaceuticals Canada, Division of Biovail Canada",25
sample_nocs/0000002690.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,51
sample_nocs/0000002690.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000002690.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",82
sample_nocs/0000002690.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000002690.PDF,submission_no,What is the Submission Number?,112952,98
sample_nocs/0000002690.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Apotex Incorporated,94
sample_nocs/0000002690.PDF,product_name,What is the Product name?,APO-METFORMIN ER,95
sample_nocs/0000002690.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02305062, Oral, Tablet (Extended-Release) 500 mg",68
sample_nocs/0000002690.PDF,species,What is the species?,NA,NA
sample_nocs/0000002690.PDF,noc_date,What is the date of the document?,NA,NA
sample_nocs/0000002690.PDF,medicinal_ingredients,What are the medicinal ingredients?,Metformin Hydrochloride,97
sample_nocs/0000002746.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Zithromax, Pfizer Canada Inc., Canada",45
sample_nocs/0000002746.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,84
sample_nocs/0000002746.PDF,noc_reason,What was the reason for the submission?,Additional Product Name,99
sample_nocs/0000002746.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",65
sample_nocs/0000002746.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000002746.PDF,submission_no,What is the Submission Number?,136268,97
sample_nocs/0000002746.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Cobalt Pharmaceuticals Inc.,98
sample_nocs/0000002746.PDF,product_name,What is the Product name?,AZITHROMYCIN,77
sample_nocs/0000002746.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02343347 (ORL, TAB, 250 mg)",84
sample_nocs/0000002746.PDF,species,What is the species?,NA,NA
sample_nocs/0000002746.PDF,noc_date,What is the date of the document?,FES 15 2010,31
sample_nocs/0000002746.PDF,medicinal_ingredients,What are the medicinal ingredients?,Azithromycin supplied as Azithromycin Monohydrate,92
sample_nocs/0000002754.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Norvasc, Pfizer Canada Inc.",44
sample_nocs/0000002754.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,87
sample_nocs/0000002754.PDF,noc_reason,What was the reason for the submission?,Additional Product Name,99
sample_nocs/0000002754.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",66
sample_nocs/0000002754.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000002754.PDF,submission_no,What is the Submission Number?,136274,98
sample_nocs/0000002754.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Apotex Inc.,85
sample_nocs/0000002754.PDF,product_name,What is the Product name?,APX-AMLODIPINE,88
sample_nocs/0000002754.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02343274 (ORL, TAB, 5 mg)",85
sample_nocs/0000002754.PDF,species,What is the species?,NA,NA
sample_nocs/0000002754.PDF,noc_date,What is the date of the document?,FES 15 2010,41
sample_nocs/0000002754.PDF,medicinal_ingredients,What are the medicinal ingredients?,Amlodipine supplied as Amlodipine Besylate,96
sample_nocs/0000002851.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Pariet, Janssen-Ortho Inc., Canada",58.999996185302734
sample_nocs/0000002851.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,60.000003814697266
sample_nocs/0000002851.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000002851.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Supriya Sharma, MD MPH FRCPC",69
sample_nocs/0000002851.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000002851.PDF,submission_no,What is the Submission Number?,119609,98
sample_nocs/0000002851.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Apotex Inc.,91
sample_nocs/0000002851.PDF,product_name,What is the Product name?,APO-RABEPRAZOLE,95
sample_nocs/0000002851.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02345579, Oral, Tablet (Enteric Coated), 10 mg",83
sample_nocs/0000002851.PDF,species,What is the species?,NA,NA
sample_nocs/0000002851.PDF,noc_date,What is the date of the document?,MAR 162010,84
sample_nocs/0000002851.PDF,medicinal_ingredients,What are the medicinal ingredients?,rabeprazole sodium,76
sample_nocs/0000002918.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000002918.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,78
sample_nocs/0000002918.PDF,noc_reason,What was the reason for the submission?,Manufacturer Name Change,97
sample_nocs/0000002918.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Supriya Sharma MD MPH FRCPC,87
sample_nocs/0000002918.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000002918.PDF,submission_no,What is the Submission Number?,137183,99
