file,resp_json,data_found,reason,dossier_id,submission_no,date,product_name,medicinal_ingredients,reason_for_submission,species,drug_identification_number_route_form_strength,canadian_reference_product,manufacturer_name,manufacturer_street,manufacturer_city,manufacturer_province,manufacturer_country,manufacturer_postal_code,authorizing_official_name,authorizing_official_title,authorizing_official_division,authorizing_official_directorate
https://pdf.hres.ca/noc_pm/0000013953.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""OF-15-21-20150/2-210/171152"",
  ""submission_no"": ""171152"",
  ""manufacturer"": {
    ""name"": ""Zoetis Canada Inc."",
    ""street"": ""16740 Trans-Canada Highway"",
    ""city"": ""Kirkland"",
    ""province"": ""QC"",
    ""country"": ""Canada"",
    ""postal_code"": ""H9H 4M7""
  },
  ""date"": ""MAR 4 2014"",
  ""product_name"": ""Aureomycin® 220 G"",
  ""medicinal_ingredients"": ""Chlortetracycline hydrochloride (as chlortetracycline calcium complex)"",
  ""reason_for_submission"": ""Administrative - Transfer of Drug Identification Number (DIN) Holder"",
  ""species"": ""Chickens, turkeys, lambs, swine, cattle, mink"",
  ""drug_identification_number_route_form_strength"": ""02242693, Oral, Drug Premix, 220 g/kg"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Daniel Chaput"",
    ""title"": ""Director General, Veterinary Drugs Directorate"",
    ""division"": ""Direction Générale des Produits de Santé et des Aliments"",
    ""directorate"": ""Director General, Veterinary Drugs Directorate""
  }
}",TRUE,NA,OF-15-21-20150/2-210/171152,171152,MAR 4 2014,Aureomycin® 220 G,Chlortetracycline hydrochloride (as chlortetracycline calcium complex),Administrative - Transfer of Drug Identification Number (DIN) Holder,"Chickens, turkeys, lambs, swine, cattle, mink","02242693, Oral, Drug Premix, 220 g/kg",,Zoetis Canada Inc.,16740 Trans-Canada Highway,Kirkland,QC,Canada,H9H 4M7,Daniel Chaput,"Director General, Veterinary Drugs Directorate",Direction Générale des Produits de Santé et des Aliments,"Director General, Veterinary Drugs Directorate"
https://pdf.hres.ca/noc_pm/0000014072.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""121486"",
  ""submission_no"": ""187141"",
  ""manufacturer"": {
    ""name"": ""Teva Canada Limited"",
    ""street"": ""30 Norquay Court"",
    ""city"": ""Mississauga"",
    ""province"": ""Ontario"",
    ""country"": ""Canada"",
    ""postal_code"": ""M1B 2A9""
  },
  ""date"": ""MAR 2 5 2014"",
  ""product_name"": ""Teva-Quetiapine XR"",
  ""medicinal_ingredients"": ""Quetiapine (leopoldine)"",
  ""reason_for_submission"": ""Additional Drug Product Manufacturing Site"",
  ""species"": ""Human"",
  ""drug_identification_number_route_form_strength"": ""NA, Oral, Tablet (extended-release) 50 mg; NA, Oral, Tablet (extended-release) 150 mg; NA, Oral, Tablet (extended-release) 200 mg; NA, Oral, Tablet (extended-release) 400 mg"",
  ""canadian_reference_product"": ""Seroquel XR, AstraZeneca Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Béatrice J. Saborin"",
    ""title"": ""Director, Therapeutic Products Directorate"",
    ""division"": ""Directorate of Therapeutic Products"",
    ""directorate"": ""Therapeutic Products Directorate""
  }
}",TRUE,NA,121486,187141,MAR 2 5 2014,Teva-Quetiapine XR,Quetiapine (leopoldine),Additional Drug Product Manufacturing Site,Human,"NA, Oral, Tablet (extended-release) 50 mg; NA, Oral, Tablet (extended-release) 150 mg; NA, Oral, Tablet (extended-release) 200 mg; NA, Oral, Tablet (extended-release) 400 mg","Seroquel XR, AstraZeneca Canada Inc., Canada",Teva Canada Limited,30 Norquay Court,Mississauga,Ontario,Canada,M1B 2A9,Béatrice J. Saborin,"Director, Therapeutic Products Directorate",Directorate of Therapeutic Products,Therapeutic Products Directorate
https://pdf.hres.ca/noc_pm/0000014178.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""147300"",
  ""submission_no"": ""M19 203"",
  ""manufacturer"": {
    ""name"": ""Teva Canada Limited"",
    ""street"": ""10000 100 Street"",
    ""city"": ""Edmonton"",
    ""province"": ""Alberta"",
    ""country"": ""Canada"",
    ""postal_code"": ""T5J 0A6""
  },
  ""date"": ""MAR 31 2014"",
  ""product_name"": ""Voriconazole"",
  ""medicinal_ingredients"": ""Voriconazole"",
  ""reason_for_submission"": ""Antifungal Agent"",
  ""species"": ""Human"",
  ""drug_identification_number_route_form_strength"": ""0238566, Oral, Tablet, 50 mg; 0238574, Oral, Tablet, 200 mg"",
  ""canadian_reference_product"": ""Vfend, Pfizer Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Barbara J. Sabourin"",
    ""title"": ""Director General"",
    ""division"": ""Therapeutic Products Directorate"",
    ""directorate"": ""Product Information Division""
  }
}",TRUE,NA,147300,M19 203,MAR 31 2014,Voriconazole,Voriconazole,Antifungal Agent,Human,"0238566, Oral, Tablet, 50 mg; 0238574, Oral, Tablet, 200 mg","Vfend, Pfizer Canada Inc., Canada",Teva Canada Limited,10000 100 Street,Edmonton,Alberta,Canada,T5J 0A6,Barbara J. Sabourin,Director General,Therapeutic Products Directorate,Product Information Division
https://pdf.hres.ca/noc_pm/0000014379.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""179234"",
  ""submission_no"": ""179234"",
  ""manufacturer"": {
    ""name"": ""Mesoblast International Sàrl"",
    ""street"": ""505 Fifth Avenue"",
    ""city"": ""New York"",
    ""province"": ""NY"",
    ""country"": ""United States"",
    ""postal_code"": ""10017""
  },
  ""date"": ""MAY 0 2 2014"",
  ""product_name"": ""Prochymal"",
  ""medicinal_ingredients"": ""remestemcel-L"",
  ""reason_for_submission"": ""Administrative – Manufacturer name change"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02386380, IV, SOL, 100 x 10^6 MSCs / 15 mL"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Dr. Robert Cushman"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Biologics and Genomic Therapies Directorate / Direction des produits biologiques et thérapies génétiques"",
    ""directorate"": """"
  }
}",TRUE,NA,179234,179234,MAY 0 2 2014,Prochymal,remestemcel-L,Administrative – Manufacturer name change,,"02386380, IV, SOL, 100 x 10^6 MSCs / 15 mL",,Mesoblast International Sàrl,505 Fifth Avenue,New York,NY,United States,10017,Dr. Robert Cushman,Director General / Directeur général,Biologics and Genomic Therapies Directorate / Direction des produits biologiques et thérapies génétiques,
https://pdf.hres.ca/noc_pm/0000014768.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""14-233"",
  ""submission_no"": ""14-233"",
  ""manufacturer"": {
    ""name"": ""Sarot Synthetique Canada Inc."",
    ""street"": """",
    ""city"": """",
    ""province"": """",
    ""country"": ""Canada"",
    ""postal_code"": """"
  },
  ""date"": ""JUN 2 4 2014"",
  ""product_name"": ""MILRONEACETATE INJECTION"",
  ""medicinal_ingredients"": ""Milroneacétate"",
  ""reason_for_submission"": ""New drug submission"",
  ""species"": ""Human"",
  ""drug_identification_number_route_form_strength"": ""02883519 intravenous solution. 1 (mg/mL)"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Barbara J. Absorin"",
    ""title"": ""Director, Therapeutic Products"",
    ""division"": ""Directorate of Therapeutic Products"",
    ""directorate"": ""Directorate of Therapeutic Products""
  }
}",TRUE,NA,14-233,14-233,JUN 2 4 2014,MILRONEACETATE INJECTION,Milroneacétate,New drug submission,Human,02883519 intravenous solution. 1 (mg/mL),,Sarot Synthetique Canada Inc.,,,,Canada,,Barbara J. Absorin,"Director, Therapeutic Products",Directorate of Therapeutic Products,Directorate of Therapeutic Products
https://pdf.hres.ca/noc_pm/0000014781.PDF,"{
  ""data_found"": false,
  ""reason"": ""The provided PDF text is incomplete and lacks sufficient detail to extract all required notice of compliance fields. It contains only partial information such as the date (JUN 2 6 2014), product name (RISPERIDONE), and some manufacturer details (Silver Pharmaceutics ULC). Critical fields like dossier_id, submission_no, medicinal_ingredients, reason_for_submission, species, drug_identification_number_route_form_strength, canadian_reference_product, and authorizing_official are either missing or not clearly visible in the text provided. The text appears to be truncated or poorly scanned."",
  ""partial_data"": {
    ""date"": ""JUN 2 6 2014"",
    ""product_name"": ""RISPERIDONE"",
    ""manufacturer"": {
      ""name"": ""Silver Pharmaceutics ULC"",
      ""street"": ""4710 Dablin"",
      ""city"": ""Ottawa"",
      ""province"": ""ON"",
      ""country"": ""Canada"",
      ""postal_code"": ""K1G 2P7""
    }
  }
}",FALSE,"The provided PDF text is incomplete and lacks sufficient detail to extract all required notice of compliance fields. It contains only partial information such as the date (JUN 2 6 2014), product name (RISPERIDONE), and some manufacturer details (Silver Pharmaceutics ULC). Critical fields like dossier_id, submission_no, medicinal_ingredients, reason_for_submission, species, drug_identification_number_route_form_strength, canadian_reference_product, and authorizing_official are either missing or not clearly visible in the text provided. The text appears to be truncated or poorly scanned.",NA,NA,JUN 2 6 2014,RISPERIDONE,NA,NA,NA,NA,NA,Silver Pharmaceutics ULC,4710 Dablin,Ottawa,ON,Canada,K1G 2P7,NA,NA,NA,NA
https://pdf.hres.ca/noc_pm/0000014925.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""OF15-21-D27971-101/175389"",
  ""submission_no"": ""175389"",
  ""manufacturer"": {
    ""name"": ""Dechra Veterinary Products A/S"",
    ""street"": ""Mekuvej 9"",
    ""city"": ""Uldum"",
    ""province"": ""Denmark"",
    ""country"": ""DK"",
    ""postal_code"": ""7171""
  },
  ""date"": ""JUL 1 2014"",
  ""product_name"": ""Isaithal Eye Gel"",
  ""medicinal_ingredients"": ""Fusidic acid"",
  ""reason_for_submission"": ""Administrative - Licensing agreement between two companies"",
  ""species"": ""Dogs"",
  ""drug_identification_number_route_form_strength"": ""02427869, Ophthalmic, Gel, 10 mg/g"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Daniel Chaput"",
    ""title"": ""Director General, Veterinary Drugs Directorate"",
    ""division"": ""Director General, Direction des médicaments vétérinaires"",
    ""directorate"": """"
  }
}",TRUE,NA,OF15-21-D27971-101/175389,175389,JUL 1 2014,Isaithal Eye Gel,Fusidic acid,Administrative - Licensing agreement between two companies,Dogs,"02427869, Ophthalmic, Gel, 10 mg/g",,Dechra Veterinary Products A/S,Mekuvej 9,Uldum,Denmark,DK,7171,Daniel Chaput,"Director General, Veterinary Drugs Directorate","Director General, Direction des médicaments vétérinaires",
https://pdf.hres.ca/noc_pm/0000015487.PDF,"{
  ""data_found"": false,
  ""reason"": ""The provided PDF text is incomplete and lacks sufficient detail to extract all required notice of compliance fields. It contains partial information such as the manufacturer name, date, product name, and some drug identification numbers, but lacks critical fields like submission number, medicinal ingredients, reason for submission, species, and the full authorizing official details. The text is also fragmented and does not present a complete block of NOC information."",
  ""partial_data"": {
    ""dossier_id"": ""177200"",
    ""submission_no"": ""J46 3R2"",
    ""manufacturer"": {
      ""name"": ""Janssen Pharmaceuticals Inc."",
      ""street"": """",
      ""city"": ""Boucherville, QC"",
      ""province"": """",
      ""country"": """",
      ""postal_code"": """"
    },
    ""date"": ""SEP 0 9 2014"",
    ""product_name"": ""CITALOPRAM"",
    ""medicinal_ingredients"": ""Citalopram hydrobromide"",
    ""reason_for_submission"": ""Administered according to the label directions"",
    ""species"": """",
    ""drug_identification_number_route_form_strength"": ""02430517 (oral tablet, 10 mg) 02430541 (oral tablet, 20 mg) 02430568 (oral tablet, 40 mg)"",
    ""canadian_reference_product"": """",
    ""authorizing_official"": {
      ""name"": ""Bartlett J. Saezourin"",
      ""title"": ""Director General / Directeur général"",
      ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques"",
      ""directorate"": ""Product Monograph""
    }
  }
}",FALSE,"The provided PDF text is incomplete and lacks sufficient detail to extract all required notice of compliance fields. It contains partial information such as the manufacturer name, date, product name, and some drug identification numbers, but lacks critical fields like submission number, medicinal ingredients, reason for submission, species, and the full authorizing official details. The text is also fragmented and does not present a complete block of NOC information.",177200,J46 3R2,SEP 0 9 2014,CITALOPRAM,Citalopram hydrobromide,Administered according to the label directions,,"02430517 (oral tablet, 10 mg) 02430541 (oral tablet, 20 mg) 02430568 (oral tablet, 40 mg)",,Janssen Pharmaceuticals Inc.,,"Boucherville, QC",,,,Bartlett J. Saezourin,Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,Product Monograph
https://pdf.hres.ca/noc_pm/0000015615.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""177298"",
  ""submission_no"": ""177298"",
  ""manufacturer"": {
    ""name"": ""Sanofi Health Inc."",
    ""street"": ""333 Carenalin Street"",
    ""city"": ""St. John's"",
    ""province"": ""NL"",
    ""country"": ""Canada"",
    ""postal_code"": ""A1B 1P2""
  },
  ""date"": ""SEP 1 7 2014"",
  ""product_name"": ""GABAPENTIN"",
  ""medicinal_ingredients"": ""Gabapentin"",
  ""reason_for_submission"": ""Administrative accord of agreement between two companies / Accord administratif de l'agrément entre deux sociétés"",
  ""species"": ""Human"",
  ""drug_identification_number_route_form_strength"": ""02431289 (oral tablet 600 mg)"",
  ""canadian_reference_product"": ""Neurontin, Pfizer Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Director General / Directeur général"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques"",
    ""directorate"": ""Product Monograph""
  }
}",TRUE,NA,177298,177298,SEP 1 7 2014,GABAPENTIN,Gabapentin,Administrative accord of agreement between two companies / Accord administratif de l'agrément entre deux sociétés,Human,02431289 (oral tablet 600 mg),"Neurontin, Pfizer Canada Inc., Canada",Sanofi Health Inc.,333 Carenalin Street,St. John's,NL,Canada,A1B 1P2,Director General / Directeur général,Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,Product Monograph
https://pdf.hres.ca/noc_pm/0000015657.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""054174"",
  ""submission_no"": ""054174"",
  ""manufacturer"": {
    ""name"": ""Cobalt Pharmaceuticals Inc."",
    ""street"": ""6500 Kilmart Road"",
    ""city"": ""MISSISSAUGA"",
    ""province"": ""Ontario"",
    ""country"": ""Canada"",
    ""postal_code"": ""L5N 2B8""
  },
  ""date"": ""24 2004"",
  ""product_name"": ""Co-Metformin"",
  ""medicinal_ingredients"": ""Metformin Hydrochloride"",
  ""reason_for_submission"": ""This is to notify you that, pursuant to section C.09.004 of the Food and Drug Regulations, the above abbreviated new drug submission complies with the requirements of sections C.05.002 and C.06.005.1 of the Regulations. As a manufacturer, you are further reminded of your obligations under C.08.002(1)(d), C.08.007 and C.08.008. These obligations are detailed on the reverse of this notice."",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02257738, ORL, TAB, 500MG 02257734, ORL, TAB, 850MG"",
  ""canadian_reference_product"": ""Glucophage, Aventis Pharma Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Dr. Robert Peterson"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques"",
    ""directorate"": """"
  }
}",TRUE,NA,054174,054174,24 2004,Co-Metformin,Metformin Hydrochloride,"This is to notify you that, pursuant to section C.09.004 of the Food and Drug Regulations, the above abbreviated new drug submission complies with the requirements of sections C.05.002 and C.06.005.1 of the Regulations. As a manufacturer, you are further reminded of your obligations under C.08.002(1)(d), C.08.007 and C.08.008. These obligations are detailed on the reverse of this notice.",,"02257738, ORL, TAB, 500MG 02257734, ORL, TAB, 850MG","Glucophage, Aventis Pharma Inc., Canada",Cobalt Pharmaceuticals Inc.,6500 Kilmart Road,MISSISSAUGA,Ontario,Canada,L5N 2B8,Dr. Robert Peterson,Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,
https://pdf.hres.ca/noc_pm/0000015661.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""OF15-21-M23242-104140691"",
  ""submission_no"": ""149591"",
  ""manufacturer"": {
    ""name"": ""Modern Veterinary Therapeutics LLC"",
    ""street"": ""18001 Old Cutler Road"",
    ""city"": ""Miami"",
    ""province"": ""FL"",
    ""country"": ""USA"",
    ""postal_code"": ""33157""
  },
  ""date"": ""SEP 2 9 2014"",
  ""product_name"": ""HYMATIL"",
  ""medicinal_ingredients"": ""Tilmicosin"",
  ""reason_for_submission"": ""new drug submission"",
  ""species"": ""Cattle, Sheep"",
  ""drug_identification_number_route_form_strength"": ""02431912, Subcutaneous, Solution, 300 mg/mL"",
  ""canadian_reference_product"": ""Micotil (Elanco Animal Health, DIN 00857602)"",
  ""authorizing_official"": {
    ""name"": ""Daniel Chaput"",
    ""title"": ""Director General, Veterinary Drugs Directorate"",
    ""division"": ""Director General, Veterinary Drugs Directorate"",
    ""directorate"": ""Director General, Veterinary Drugs Directorate""
  }
}",TRUE,NA,OF15-21-M23242-104140691,149591,SEP 2 9 2014,HYMATIL,Tilmicosin,new drug submission,"Cattle, Sheep","02431912, Subcutaneous, Solution, 300 mg/mL","Micotil (Elanco Animal Health, DIN 00857602)",Modern Veterinary Therapeutics LLC,18001 Old Cutler Road,Miami,FL,USA,33157,Daniel Chaput,"Director General, Veterinary Drugs Directorate","Director General, Veterinary Drugs Directorate","Director General, Veterinary Drugs Directorate"
